codigo_nacional_farmaco_cd,codigo_descripcion,atc_farmaco_dispensado_cd,ddd_nomenclator_nm,ddd_por_envase,pvp_nomenclator_nm,precio_por_envase_nm
677514,OLANZAPINA TEVAGEN 10MG 28 COMPRIMIDOS RECUBIERTOS PELICULA EFG,N05AH03,10,28,59.32,59.32
651200,RISPERIDONA TARBIS 3MG 20 COMPRIMIDOS EFG,N05AX08,5,12,16,16
689001,OLANZAPINA SUN 10MG 56 COMPRIMIDOS EFG,N05AH03,10,56,106,106
762295,SYCREST 10MG 60 COMPRIMIDOS SUBLINGUALES,N05AH05,20,30,156.32,156.32
725523,DOGMATIL 50MG 30 CAPSULAS DURAS,N05AL01,800,1.87,1.89,1.89
656907,RISPERIDONA TARBIS 3MG 20 COMPRIMIDOS EFG,N05AX08,5,12,8.2,8.2
706893,ARIPIPRAZOL COMBIX 10MG 28 COMPRIMIDOS EFG,N05AX12,15,18.66,47.18,47.18
707460,ARIPIPRAZOL FLAS SANDOZ 15MG 28 COMPRIMIDOS BUCODISPERSABLES EFG,N05AX12,15,28,70.76,70.76
603272,QUETIAPINA QUALIGEN 200MG 500 COMPRIMIDOS RECUB PELICULA EFG,N05AH04,400,250,351.29,351.29
603265,QUETIAPINA QUALIGEN 25MG 500 COMPRIMIDOS RECUB PELICULA EFG,N05AH04,400,31.25,43.91,43.91
631572,LEBOPRIDE 200MG 500 COMPRIMIDOS,N05AL01,800,125,47.18,47.18
606511,ABIK 15MG 100 COMPRIMIDOS BUCODISPERSABLES EFG,N05AX12,15,100,195.31,195.31
615294,DECENTAN 8MG 500 COMPRIMIDOS,N05AB03,30,133.33,16.64,16.64
880666,SOLIAN 200MG 60 COMPRIMIDOS,N05AL05,400,30,39.87,39.87
782227,LONSEREN 100MG 1 AMPOLLA 4ML SOLUCION OLEOSA INYECTABLE DEPOT,N05AC04,5,20,4.14,4.14
652290,RISPERIDONA SANDOZ 6MG 60 COMPRIMIDOS RECUBIERTOS PELICULA EFG,N05AX08,5,72,49.17,49.17
706268,ARIPIPRAZOL MABO 5MG 28 COMPRIMIDOS EFG,N05AX12,15,9.33,23.59,23.59
723384,ROCOZ PROLONG 50MG 60 COMPRIMIDOS LIBERACION PROLONGADA EFG,N05AH04,400,7.5,16.2,16.2
691347,QUETIAPINA TARBIS 25MG 60 COMPRIMIDOS RECUB PELIC (BLISTER PVC/AL) EF,N05AH04,400,3.75,8.1,8.1
659813,RISPERDAL 1MG/ML 100ML 1 FRASCO SOLUCION ORAL,N05AX08,5,20,13.66,13.66
706810,ARIPIPRAZOL AUROVITAS 5MG 28 COMPRIMIDOS EFG,N05AX12,15,9.33,23.59,23.59
654043,AMISULPRIDA TARBIS 100MG 60 COMPRIMIDOS RECUBIERTOS PELICULA EFG,N05AL05,400,15,19.94,19.94
726396,QUETIAPINA QUALIGEN MEDICA 50MG 60 COMPRIMIDOS RECUBIERTOS PELICULA,N05AH04,400,7.5,16.2,16.2
681200,QUETIAPINA AUROVITAS SPAIN 25MG 60 COMPRIMIDOS RECUBIERTOS PELICUL EFG,N05AH04,400,3.75,8.1,8.1
679970,QUETIAPINA COMBIX 200MG 60 COMPRIMIDOS RECUBIERTOS PELICULA EFG,N05AH04,400,30,64.82,64.82
679955,QUETIAPINA COMBIX 25MG 6 COMPRIMIDOS RECUBIERTOS PELICULA EFG,N05AH04,400,0.37,2.5,2.5
679964,QUETIAPINA COMBIX 300MG 60 COMPRIMIDOS RECUBIERTOS PELICULA EFG,N05AH04,400,45,97.22,97.22
836148,RISPERDAL 6MG 60 COMPRIMIDOS RECUBIERTOS PELICULA,N05AX08,5,72,49.17,49.17
741207,RISPERDAL CONSTA 25MG 1 VIAL+1 JERINGA PRECARG POLVO+DISOL SUSP INYECT,N05AX08,2.7,9.25,69.14,69.14
741256,RISPERDAL CONSTA 50MG 1 VIAL+1 JERINGA PRECARG POLVO+DISOL SUSP INYECT,N05AX08,2.7,18.51,138.28,138.28
741264,"RISPERDAL CONSTA 37,5MG 1 VIAL+1 JERING PRECARG POLVO+DISOL SUSP INYEC",N05AX08,2.7,13.88,103.7,103.7
650709,RISPERIDONA STADA 1MG 20 COMPRIMIDOS RECUBIERTOS PELICUL EFG,N05AX08,5,4,2.73,2.73
650710,RISPERIDONA STADA 1MG 60 COMPRIMIDOS RECUBIERTOS PELICUL EFG,N05AX08,5,12,8.2,8.2
650712,RISPERIDONA STADA 3MG 60 COMPRIMIDOS RECUBIERTOS PELICUL EFG,N05AX08,5,36,24.59,24.59
650716,RISPERIDONA STADA 6MG 60 COMPRIMIDOS RECUBIERTOS PELICUL EFG,N05AX08,5,72,49.17,49.17
651242,DIAFORIN 1MG 20 COMPRIMIDOS,N05AX08,5,4,2.75,2.75
651243,DIAFORIN 1MG 60 COMPRIMIDOS,N05AX08,5,12,8.24,8.24
651244,DIAFORIN 3MG 20 COMPRIMIDOS,N05AX08,5,12,8.24,8.24
651245,DIAFORIN 3MG 60 COMPRIMIDOS,N05AX08,5,36,24.73,24.73
651246,DIAFORIN 6MG 30 COMPRIMIDOS,N05AX08,5,36,24.73,24.73
651247,DIAFORIN 6MG 60 COMPRIMIDOS,N05AX08,5,72,49.46,49.46
650743,RISPERIDONA QUALIGEN 1MG 20 COMPRIMIDOS RECUBIERT PELIC EFG,N05AX08,5,4,2.73,2.73
650744,RISPERIDONA QUALIGEN 1MG 60 COMPRIMIDOS RECUBIERT PELIC EFG,N05AX08,5,12,8.2,8.2
707804,RISPERIDONA RATIO 6MG 60 COMPRIMIDOS RECUBIERTOS PELICULA EFG,N05AX08,5,72,49.17,49.17
702577,RISPERIDONA AUROBINDO 1MG/ML 100ML 1 FRASCO SOLUCION ORAL EFG,N05AX08,5,20,13.72,13.72
702576,RISPERIDONA AUROBINDO 1MG/ML 30ML 1 FRASCO SOLUCION ORAL EFG,N05AX08,5,6,4.12,4.12
713574,RISPERIDONA AUROVITAS 1MG/ML 100ML 1 FRASCO SOLUCION ORAL EFG,N05AX08,5,20,13.66,13.66
713573,RISPERIDONA AUROVITAS 1MG/ML 30ML 1 FRASCO SOLUCION ORAL EFG,N05AX08,5,6,4.11,4.11
674053,RISPERIDONA KRKA 2MG 60 COMPRIMIDOS RECUBIERTOS PELICULA,N05AX08,5,24,16.39,16.39
674045,RISPERIDONA KRKA 1MG 60 COMPRIMIDOS RECUBIERTOS PELICULA EFG,N05AX08,5,12,8.2,8.2
674060,RISPERIDONA KRKA 3MG 60 COMPRIMIDOS RECUBIERTOS PELICULA EFG,N05AX08,5,36,24.59,24.59
719158,RISPERIDONA AUROVITAS 1MG 20 COMPRIMIDOS RECUBIERTOS PELICULA EFG,N05AX08,5,4,2.73,2.73
719159,RISPERIDONA AUROVITAS 1MG 60 COMPRIMIDOS RECUBIERTOS PELICULA EFG,N05AX08,5,12,8.2,8.2
719160,RISPERIDONA AUROVITAS 3MG 20 COMPRIMIDOS RECUBIERTOS PELICULA EFG,N05AX08,5,12,8.2,8.2
719162,RISPERIDONA AUROVITAS 3MG 60 COMPRIMIDOS RECUBIERTOS PELICULA EFG,N05AX08,5,36,24.59,24.59
732791,OKEDI 100MG 1 JERINGA PREC+2 AGUJAS POLVO+DISOLV SUSP IY LIBER PROLONG,N05AX08,2.7,37.03,335.14,335.14
730204,RISPERIDONA TEVA 25MG 1 VIAL POLVO+DISOL SUSP INYECT LIBERAC PROLONGAD,N05AX08,2.7,9.25,69.14,69.14
730205,"RISPERIDONA TEVA 37,5MG 1 VIAL POLVO+DISOLV SUSP INYEC LIBER PROLONGAD",N05AX08,2.7,13.88,103.7,103.7
704960,ARIZOL 15MG 28 COMPRIMIDOS EFG,N05AX12,15,28,70.76,70.76
701735,ABILIFY MAINTENA 300MG 1 VIAL POLVO+1 VIAL DISOLV SUSP LIBERAC PROLONG,N05AX12,13.3,22.55,315.49,315.49
701736,ABILIFY MAINTENA 400MG 1 VIAL POLVO+1 VIAL DISOLV SUSP LIBERAC PROLONG,N05AX12,13.3,30.07,315.49,315.49
704003,ABIK 10MG 28 COMPRIMIDOS BUCODISPERSABLES EFG,N05AX12,15,18.66,47.18,47.18
704000,ABIK 10MG 28 COMPRIMIDOS EFG,N05AX12,15,18.66,47.18,47.18
704004,ABIK 15MG 28 COMPRIMIDOS BUCODISPERSABLES EFG,N05AX12,15,28,70.76,70.76
704001,ABIK 15MG 28 COMPRIMIDOS EFG,N05AX12,15,28,70.76,70.76
703999,ABIK 5MG 28 COMPRIMIDOS EFG,N05AX12,15,9.33,23.59,23.59
704606,ARIPIPRAZOL CINFA 10MG 28 COMPRIMIDOS EFG,N05AX12,15,18.66,47.18,47.18
704607,ARIPIPRAZOL CINFA 15MG 28 COMPRIMIDOS EFG,N05AX12,15,28,70.76,70.76
704605,ARIPIPRAZOL CINFA 5MG 28 COMPRIMIDOS EFG,N05AX12,15,9.33,23.59,23.59
704753,ARIPIPRAZOL FLAS CINFA 10MG 28 COMPRIMIDOS BUCODISPERSABLES EFG,N05AX12,15,18.66,47.18,47.18
704754,ARIPIPRAZOL FLAS CINFA 15MG 28 COMPRIMIDOS BUCODISPERSABLES EFG,N05AX12,15,28,70.76,70.76
704760,ARIPIPRAZOL QUALIGEN 10MG 28 COMPRIMIDOS EFG,N05AX12,15,18.66,47.18,47.18
704762,ARIPIPRAZOL QUALIGEN 15MG 28 COMPRIMIDOS EFG,N05AX12,15,28,70.76,70.76
704761,ARIPIPRAZOL QUALIGEN 5MG 28 COMPRIMIDOS EFG,N05AX12,15,9.33,23.59,23.59
692907,"OLANZAPINA ACCORD 7,5MG 56 COMPRIMIDOS RECUBIERTOS PELICULA EFG",N05AH03,10,42,79.49,79.49
678481,OLANZAPINA ACCORD 15MG 28 COMPRIMIDOS RECUBIERTOS PELICULA EFG,N05AH03,10,42,79.49,79.49
651545,RISPERIDONA TEVAGEN 3MG 60 COMPRIMIDOS EFG,N05AX08,5,36,95.52,95.52
651280,RISPERIDONA CINFAMED 1MG 60 COMPRIMIDOS RECUBIERTOS PELICULA EFG,N05AX08,5,12,9.26,9.26
651278,RISPERIDONA CINFAMED 3MG 60 COMPRIMIDOS RECUBIERTOS PELICULA EFG,N05AX08,5,36,27.77,27.77
708308,QUETIAPINA RATIO 300MG 60 COMPRIMIDOS RECUBIERTOS PELICULA EFG,N05AH04,400,45,97.22,97.22
709750,QUETIAPINA KRKA 50MG 10 COMPRIMIDOS DE LIBERACION PROLONGADA EFG,N05AH04,400,1.25,2.7,2.7
709751,QUETIAPINA KRKA 50MG 60 COMPRIMIDOS DE LIBERACION PROLONGADA EFG,N05AH04,400,7.5,16.2,16.2
704036,QUETIAPINA VIATRIS 300MG 60 COMPRIMIDOS LIBERACION PROLONGADA EFG,N05AH04,400,45,97.22,97.22
704046,QUETIAPINA VIATRIS 400MG 60 COMPRIMIDOS LIBERACION PROLONGADA EFG,N05AH04,400,60,129.63,129.63
704058,QUETIAPINA VIATRIS 50MG 60 COMPRIMIDOS LIBERACION PROLONGADA EFG,N05AH04,400,7.5,16.2,16.2
705986,QUETIAPINA STADAGEN 150MG 60 COMPRIMIDOS LIBERACION PROLONGADA EFG,N05AH04,400,22.5,48.61,48.61
664548,PSICOTRIC 25MG 60 COMPRIMIDOS RECUB PELICULA BLISTER PVC/AI EFG,N05AH04,400,3.75,8.1,8.1
662891,QUETIAPINA ALTER 25MG 60 COMPRIMIDOS RECUBIERTOS PELICULA EFG,N05AH04,400,3.75,8.1,8.1
664307,QUETIAPINA QUALIGEN 25MG 60 COMPRIMIDOS RECUB PELIC BLISTER PVC/AI EFG,N05AH04,400,3.75,8.1,8.1
662573,ROCOZ 25MG 60 COMPRIMIDOS RECUBIERTOS CON PELICULA EFG,N05AH04,400,3.75,8.1,8.1
665589,QUETIAPINA KERN PHARMA 25MG 60 COMPRIMIDOS RECUBIERTOS PELICULA EFG,N05AH04,400,3.75,8.1,8.1
681206,QUETIAPINA AUROVITAS SPAIN 300MG 60 COMPRIMIDOS RECUBIERTOS PELIC EFG,N05AH04,400,45,97.22,97.22
662793,SEROQUEL PROLONG 150MG 60 COMPRIMIDOS LIBERACION PROLONGADA,N05AH04,400,22.5,48.61,48.61
672713,QUETIAPINA CINFA 200MG 60 COMPRIMIDOS RECUBIERTOS CON PELICULA EFG,N05AH04,400,30,64.82,64.82
672711,QUETIAPINA CINFA 25MG 6 COMPRIMIDOS RECUBIERTOS CON PELICULA EFG,N05AH04,400,0.37,2.5,2.5
672605,QUETIAPINA SANDOZ FARMAC 300MG 60 COMPRIMIDOS RECUB PELIC (PVC/AI) EFG,N05AH04,400,45,97.22,97.22
661996,ZOLAFREN 5MG 28 COMPRIMIDOS EFG,N05AH03,10,14,26.44,26.44
677650,ZOLAFREN FLAS 10MG 28 COMPRIMIDOS BUCODISPERSABLES EFG,N05AH03,10,28,52.89,52.89
677651,ZOLAFREN FLAS 10MG 56 COMPRIMIDOS BUCODISPERSABLES EFG,N05AH03,10,56,105.78,105.78
677653,ZOLAFREN FLAS 15MG 28 COMPRIMIDOS BUCODISPERSABLES EFG,N05AH03,10,42,79.33,79.33
677655,ZOLAFREN FLAS 20MG 28 COMPRIMIDOS BUCODISPERSABLES EFG,N05AH03,10,56,105.78,105.78
677659,ZOLAFREN FLAS 5MG 28 COMPRIMIDOS BUCODISPERSABLES EFG,N05AH03,10,14,26.44,26.44
663808,"OLANZAPINA MABO 2,5MG 28 COMPRIMIDOS RECUBIERTOS PELICULA EFG",N05AH03,10,7,13.22,13.22
889915,ZYPREXA VELOTAB 15MG 28 COMPRIMIDOS BUCODISPERSABLES,N05AH03,10,42,79.33,79.33
663592,OLANZAPINA TECNIGEN 10MG 56 COMPRIMIDOS RECUBIERTOS PELICULA EFG,N05AH03,10,56,105.78,105.78
663573,OLANZAPINA ALMUS 10MG 56 COMPRIMIDOS RECUBIERTOS PELICULA EFG,N05AH03,10,56,105.78,105.78
662658,ZOLAFREN 10MG 56 COMPRIMIDOS EFG,N05AH03,10,56,105.78,105.78
659096,"OLANZAPINA CINFA 2,5MG 28 COMPRIMIDOS EFG",N05AH03,10,7,13.22,13.22
659104,OLANZAPINA CINFA 5MG 28 COMPRIMIDOS EFG,N05AH03,10,14,26.44,26.44
659105,"OLANZAPINA CINFA 7,5MG 56 COMPRIMIDOS EFG",N05AH03,10,42,79.33,79.33
677482,OLANZAPINA ALTER 10MG 56 COMPRIMIDOS BUCODISPERSABLES EFG,N05AH03,10,56,105.78,105.78
728662,"OLANZAPINA CINFA 2,5MG 28 CAPSULAS DURAS EFG",N05AH03,10,7,13.22,13.22
728756,"OLANZAPINA CINFA 7,5MG 56 CAPSULAS DURAS EFG",N05AH03,10,42,79.33,79.33
720660,OLAZAX 10MG 56 COMPRIMIDOS EFG,N05AH03,10,56,105.78,105.78
720654,"OLAZAX 7,5MG 56 COMPRIMIDOS EFG",N05AH03,10,42,79.33,79.33
720659,OLAZAX DISPERZI 10MG 56 COMPRIMIDOS BUCODISPERSABLES EFG,N05AH03,10,56,105.78,105.78
706247,ZYPREXA 5MG 28 COMPRIMIDOS RECUBIERTOS,N05AH03,10,14,26.44,26.44
707066,ZYPREXA VELOTAB 5MG 28 COMPRIMIDOS BUCODISPERSABLES,N05AH03,10,14,26.44,26.44
693437,OLANZAPINA FLAS VIATRIS 10MG 56 COMPRIMIDOS BUCODISPERSABLES EFG,N05AH03,10,56,105.78,105.78
693438,OLANZAPINA FLAS VIATRIS 15MG 28 COMPRIMIDOS BUCODISPERSABLES EFG,N05AH03,10,42,79.33,79.33
711364,"OLANZAPINA AUROVITAS 2,5MG 28 COMPRIMIDOS EFG",N05AH03,10,7,13.22,13.22
711402,OLANZAPINA AUROVITAS 5MG 28 COMPRIMIDOS BUCODISPERSABLES EFG,N05AH03,10,14,26.44,26.44
711324,OLANZAPINA AUROVITAS 5MG 28 COMPRIMIDOS EFG,N05AH03,10,14,26.44,26.44
711572,ATROLAK PROLONG 150MG 60 COMPRIMIDOS LIBERAC PROLONG (PVC/PVDC-AL) EFG,N05AH04,400,22.5,48.61,48.61
716183,QUETIAPINA RATIOPHARM 150MG 60 COMPRIMIDOS LIBERACION PROLONGADA EFG,N05AH04,400,22.5,48.61,48.61
705989,QUETIAPINA STADAGEN 200MG 60 COMPRIMIDOS LIBERACION PROLONGADA EFG,N05AH04,400,30,64.82,64.82
705991,QUETIAPINA STADAGEN 50MG 60 COMPRIMIDOS LIBERACION PROLONGADA EFG,N05AH04,400,7.5,16.2,16.2
713445,QUETIAPINA AUROVITAS 200MG 60 COMPRIMIDOS RECUBIERTOS PELICULA EFG,N05AH04,400,30,64.82,64.82
713444,QUETIAPINA AUROVITAS 25MG 60 COMPRIMIDOS RECUBIERTOS PELICULA EFG,N05AH04,400,3.75,8.1,8.1
663556,QUETIAPINA TEVA 25MG 6 COMPRIMIDOS RECUBIERTOS PELICULA EFG,N05AH04,400,0.37,2.5,2.5
663560,QUETIAPINA TEVA 300MG 60 COMPRIMIDOS RECUBIERTOS PELICULA EFG,N05AH04,400,45,97.22,97.22
672607,QUETIAPINA SANDOZ FARMAC 100MG 60 COMPRIMIDOS RECUB PELIC (PVC/AI) EFG,N05AH04,400,15,32.41,32.41
672606,QUETIAPINA SANDOZ FARMAC 200MG 60 COMPRIMIDOS RECUB PELIC (PVC/AI) EFG,N05AH04,400,30,64.82,64.82
660686,ROCOZ 100MG 60 COMPRIMIDOS RECUBIERTOS PELICULA EFG,N05AH04,400,15,32.41,32.41
660689,ROCOZ 200MG 60 COMPRIMIDOS RECUBIERTOS PELICULA EFG,N05AH04,400,30,64.82,64.82
660616,SEROQUEL PROLONG 200MG 60 COMPRIMIDOS LIBERACION PROLONGADA,N05AH04,400,30,64.82,64.82
660617,SEROQUEL PROLONG 300MG 60 COMPRIMIDOS LIBERACION PROLONGADA,N05AH04,400,45,97.22,97.22
660453,QUETIAPINA ALTER 300MG 60 COMPRIMIDOS RECUBIERTOS PELICULA EFG,N05AH04,400,45,97.22,97.22
650758,RISPERIDONA QUALIGEN 3MG 20 COMPRIMIDOS RECUBIERT PELIC EFG,N05AX08,5,12,8.2,8.2
650753,RISPERIDONA QUALIGEN 6MG 30 COMPRIMIDOS RECUBIERT PELIC EFG,N05AX08,5,36,24.59,24.59
650756,RISPERIDONA QUALIGEN 6MG 60 COMPRIMIDOS RECUBIERT PELIC EFG,N05AX08,5,72,49.17,49.17
651279,RISPERIDONA CINFAMED 1MG 20 COMPRIMIDOS RECUBIERTOS PELICULA EFG,N05AX08,5,4,2.73,2.73
651275,RISPERIDONA CINFAMED 6MG 30 COMPRIMIDOS RECUBIERTOS PELICULA EFG,N05AX08,5,36,24.59,24.59
651277,RISPERIDONA CINFAMED 3MG 20 COMPRIMIDOS RECUBIERTOS PELICULA EFG,N05AX08,5,12,8.2,8.2
653210,RISPERIDONA MABO 1MG 20 COMPRIMIDOS RECUBIERTOS PELICULA EFG,N05AX08,5,4,2.73,2.73
653211,RISPERIDONA MABO 1MG 60 COMPRIMIDOS RECUBIERTOS PELICULA EFG,N05AX08,5,12,8.2,8.2
653214,RISPERIDONA MABO 3MG 20 COMPRIMIDOS RECUBIERTOS PELICULA EFG,N05AX08,5,12,8.2,8.2
653215,RISPERIDONA MABO 3MG 60 COMPRIMIDOS RECUBIERTOS PELICULA EFG,N05AX08,5,36,24.59,24.59
653216,RISPERIDONA MABO 6MG 30 COMPRIMIDOS RECUBIERTOS PELICULA EFG,N05AX08,5,36,24.59,24.59
653217,RISPERIDONA MABO 6MG 60 COMPRIMIDOS RECUBIERTOS PELICULA EFG,N05AX08,5,72,49.17,49.17
652559,RISPERIDONA ARISTO 1MG 20 COMPRIMIDOS RECUBIERTOS PELICULA EFG,N05AX08,5,4,2.73,2.73
652562,RISPERIDONA ARISTO 1MG 60 COMPRIMIDOS RECUBIERTOS PELICULA EFG,N05AX08,5,12,8.2,8.2
652566,RISPERIDONA ARISTO 3MG 20 COMPRIMIDOS RECUBIERTOS PELICULA EFG,N05AX08,5,12,8.2,8.2
673784,OLANZAPINA FLAS ZENTIVA 10MG 56 COMPRIMIDOS BUCODISPERSABLES EFG,N05AH03,10,56,105.78,105.78
673786,OLANZAPINA FLAS ZENTIVA 5MG 28 COMPRIMIDOS BUCODISPERSABLES EFG,N05AH03,10,14,26.44,26.44
677486,OLANZAPINA ALTER 15MG 28 COMPRIMIDOS BUCODISPERSABLES EFG,N05AH03,10,42,79.33,79.33
677748,OLANZAPINA ALTER 5MG 28 COMPRIMIDOS BUCODISPERSABLES EFG,N05AH03,10,14,26.44,26.44
677490,OLANZAPINA FLAS STADA 10MG 28 COMPR BUCODISPERS (PAPEL-PETP-AL/AI) EFG,N05AH03,10,28,52.89,52.89
677493,OLANZAPINA FLAS STADA 10MG 56 COMPR BUCODISPERS (PAPEL-PETP-AI/AI) EFG,N05AH03,10,56,105.78,105.78
672148,OLANZAPINA MABO 10MG 28 COMPRIMIDOS BUCODISPERSABLES EFG,N05AH03,10,28,52.89,52.89
889881,ZYPREXA VELOTAB 20MG 28 COMPRIMIDOS BUCODISPERSABLES,N05AH03,10,56,105.78,105.78
659228,OLANZAPINA PENSA 10MG 28 COMPRIMIDOS EFG,N05AH03,10,28,52.89,52.89
704025,QUETIAPINA VIATRIS 200MG 60 COMPRIMIDOS LIBERACION PROLONGADA EFG,N05AH04,400,30,64.82,64.82
725059,QUETIAPINA NORMON 25MG 60 COMPRIMIDOS RECUBIERTOS PELICULA EFG,N05AH04,400,3.75,8.1,8.1
711203,QUETIAPINA KERN PHARMA 150MG 60 COMPRIMIDOS LIBERACION PROLONGADA EFG,N05AH04,400,22.5,48.61,48.61
713336,QUETIAPINA SANDOZ FARMACEUTICA 25MG 60 COMPRIMID REC PEL (PVC-AL) EFG,N05AH04,400,3.75,8.1,8.1
684590,ATROLAK PROLONG 200MG 60 COMPRIMIDOS LIBERACION PROLONGADA EFG,N05AH04,400,30,64.82,64.82
684595,ATROLAK PROLONG 300MG 60 COMPRIMIDOS LIBERACION PROLONGADA EFG,N05AH04,400,45,97.22,97.22
684601,ATROLAK PROLONG 400MG 60 COMPRIMIDOS LIBERACION PROLONGADA EFG,N05AH04,400,60,129.63,129.63
699646,ATROLAK PROLONG 50MG 10 COMPRIMIDOS LIBERACION PROLONGADA EFG,N05AH04,400,1.25,2.7,2.7
663558,QUETIAPINA TEVA 200MG 60 COMPRIMIDOS RECUBIERTOS PELICULA EFG,N05AH04,400,30,64.82,64.82
664123,QUETIAPINA NORMON 100MG 60 COMPRIMIDOS RECUBIERTOS PELICULA EFG,N05AH04,400,15,32.41,32.41
664124,QUETIAPINA NORMON 200MG 60 COMPRIMIDOS RECUBIERTOS PELICULA EFG,N05AH04,400,30,64.82,64.82
660765,QUETIAPINA ZENTIVA 100MG 60 COMPRIMIDOS RECUBIERTOS PELICULA EFG,N05AH04,400,15,32.41,32.41
660766,QUETIAPINA ZENTIVA 200MG 60 COMPRIMIDOS RECUBIERTOS PELICULA EFG,N05AH04,400,30,64.82,64.82
661766,QUETIAPINA STADA 300MG 60 COMPRIMIDOS RECUB PELICUL BLISTER PVC/AL EFG,N05AH04,400,45,97.22,97.22
661771,QUETIAPINA TARBIS 100MG 60 COMPRIMIDOS RECUB PELIC BLISTER PVC/AL EFG,N05AH04,400,15,32.41,32.41
661770,QUETIAPINA TARBIS 100MG 60 COMPRIMIDOS RECUB PELIC BLISTER AL/AL EFG,N05AH04,400,15,32.41,32.41
661772,QUETIAPINA TARBIS 200MG 60 COMPRIM REC P BLISTER PVC/AL EFG,N05AH04,400,30,64.82,64.82
661789,QUETIAPINA TARBIS 200MG 60 COMPRIMIDOS RECUB PELIC BLISTER AL/AL EFG,N05AH04,400,30,64.82,64.82
661768,QUETIAPINA TARBIS 25MG 6 COMPRIMIDOS RECUB PELIC BLISTER PVC/AL EFG,N05AH04,400,0.37,2.5,2.5
661767,QUETIAPINA TARBIS 25MG 6 COMPRIMIDOS RECUB PELICULA BLISTER AL/AL EFG,N05AH04,400,0.37,2.5,2.5
652567,RISPERIDONA ARISTO 3MG 60 COMPRIMIDOS RECUBIERTOS PELICULA EFG,N05AX08,5,36,24.59,24.59
652068,RISPERIDONA KERN PHARMA 1MG 60 COMPRIMIDOS RECUB PELIC EFG,N05AX08,5,12,8.2,8.2
653623,"RISPERIDONA STADA 0,5MG 56 COMPRIMIDOS RECUBIERTOS PELICULA",N05AX08,5,5.6,3.82,3.82
653997,RISPERIDONA FARMALIDER 1MG 20 COMPRIMIDOS RECUBIERTOS PELICULA EFG,N05AX08,5,4,2.73,2.73
654000,RISPERIDONA FARMALIDER 1MG 60 COMPRIMIDOS RECUBIERTOS PELICULA EFG,N05AX08,5,12,8.2,8.2
653995,RISPERIDONA FARMALIDER 3MG 20 COMPRIMIDOS RECUBIERTOS PELICULA EFG,N05AX08,5,12,8.2,8.2
653996,RISPERIDONA FARMALIDER 3MG 60 COMPRIMIDOS RECUBIERTOS PELICULA EFG,N05AX08,5,36,24.59,24.59
654001,RISPERIDONA FARMALIDER 6MG 30 COMPRIMIDOS RECUBIERTOS PELICULA EFG,N05AX08,5,36,24.59,24.59
654002,RISPERIDONA FARMALIDER 6MG 60 COMPRIMIDOS RECUBIERTOS PELICULA EFG,N05AX08,5,72,49.17,49.17
656543,ARKETIN 1MG 20 COMPRIMIDOS RECUBIERTOS CON PELICULA,N05AX08,5,4,2.73,2.73
656544,ARKETIN 1MG 60 COMPRIMIDOS RECUBIERTOS CON PELICULA,N05AX08,5,12,8.2,8.2
656541,ARKETIN 3MG 20 COMPRIMIDOS RECUBIERTOS CON PELICULA,N05AX08,5,12,8.2,8.2
656542,ARKETIN 3MG 60 COMPRIMIDOS RECUBIERTOS CON PELICULA,N05AX08,5,36,24.59,24.59
730206,RISPERIDONA TEVA 50MG 1 VIAL POLVO+DISOLV SUSP INYEC LIBERAC PROLONGAD,N05AX08,2.7,18.51,138.28,138.28
750539,"RISPERIDONA CINFAMED 0,5MG 28 COMPRIMIDOS RECUBIERTOS PELICULA",N05AX08,5,2.8,2.5,2.5
763609,ARIPIPRAZOL CINFA 20MG 28 COMPRIMIDOS,N05AX12,15,37.33,94.35,94.35
763693,ABILIFY MAINTENA 400MG 1 VIAL POLVO+DISOLV SUSP INYECT LIBER PROLONGAD,N05AX12,13.3,30.07,315.49,315.49
761883,ABIPOL 5MG 28 CAPSULAS DURAS EFG,N05AX12,15,9.33,23.59,23.59
761884,ABIPOL 10MG 28 CAPSULAS DURAS EFG,N05AX12,15,18.66,47.18,47.18
761887,ABIPOL 15MG 28 CAPSULAS DURAS EFG,N05AX12,15,28,70.76,70.76
765002,ABILIFY 10MG 28 COMPRIMIDOS,N05AX12,15,18.66,47.18,47.18
762272,ARIPIPRAZOL ALTER 20MG 28 COMPRIMIDOS BUCODISPERSABLES,N05AX12,15,37.33,94.35,94.35
764868,"ABILIFY MAINTENA 720MG 1 JERINGA PREC 2,4ML SUSP INY LIBERAC PROLONGAD",N05AX12,13.3,54.13,499.27,499.27
764869,"ABILIFY MAINTENA 960MG 1 JERINGA PREC 3,2ML SUSP INY LIBERAC PROLONGAD",N05AX12,13.3,72.18,499.27,499.27
762391,ARIPIPRAZOL ALTER 20MG 28 COMPRIMIDOS,N05AX12,15,37.33,94.35,94.35
764329,ARIPIPRAZOL NORMON 30MG 28 COMPRIMIDOS BUCODISPERSABLES EFG,N05AX12,15,56,141.51,141.51
762390,APALOZ 20MG 28 COMPRIMIDOS,N05AX12,15,37.33,94.35,94.35
672149,OLANZAPINA MABO 10MG 56 COMPRIMIDOS BUCODISPERSABLES EFG,N05AH03,10,56,105.78,105.78
672143,OLANZAPINA MABO 10MG 56 COMPRIMIDOS RECUBIERTOS PELICULA EFG,N05AH03,10,56,105.78,105.78
