codigo_nacional_farmaco_cd,codigo_descripcion,atc_farmaco_dispensado_cd,ddd_nomenclator_nm,ddd_por_envase,pvp_nomenclator_nm,precio_por_envase_nm
692130,ESCITALOPRAM RATIO 15MG 56 COMPRIMIDOS RECUBIERTOS PELICULA EFG,N06AB10,10,84,26.23,26.23
692128,ESCITALOPRAM RATIO 20MG 56 COMPRIMIDOS RECUBIERTOS PELICULA EFG,N06AB10,10,112,34.97,34.97
691870,ESCITALOPRAM SANDOZ 10MG 28 COMPRIMIDOS RECUBIERTOS PELICULA EFG,N06AB10,10,28,8.74,8.74
691873,ESCITALOPRAM SANDOZ 10MG 56 COMPRIMIDOS RECUBIERTOS PELICULA EFG,N06AB10,10,56,17.48,17.48
691894,ESCITALOPRAM SANDOZ 15MG 28 COMPRIMIDOS RECUBIERTOS PELICULA EFG,N06AB10,10,42,13.11,13.11
691897,ESCITALOPRAM SANDOZ 15MG 56 COMPRIMIDOS RECUBIERTOS PELICULA EFG,N06AB10,10,84,26.23,26.23
691920,ESCITALOPRAM SANDOZ 20MG 28 COMPRIMIDOS RECUBIERTOS PELICULA EFG,N06AB10,10,56,17.48,17.48
691924,ESCITALOPRAM SANDOZ 20MG 56 COMPRIMIDOS RECUBIERTOS PELICULA EFG,N06AB10,10,112,34.97,34.97
691714,ESCITALOPRAM STADA 10MG 56 COMPRIMIDOS RECUBIERTOS PELICULA EFG,N06AB10,10,56,17.48,17.48
691715,ESCITALOPRAM STADA 15MG 56 COMPRIMIDOS RECUBIERTOS PELICULA EFG,N06AB10,10,84,26.23,26.23
691716,ESCITALOPRAM STADA 20MG 56 COMPRIMIDOS RECUBIERTOS PELICULA EFG,N06AB10,10,112,34.97,34.97
653290,CITALOPRAM RATIOPHARM 20MG 14 COMPRIMIDOS RECUBIERTOS PELICULA EFG,N06AB04,20,14,2.56,2.56
653291,CITALOPRAM RATIOPHARM 20MG 28 COMPRIMIDOS RECUBIERTOS PELICULA EFG,N06AB04,20,28,5.12,5.12
653876,CITALOPRAM TEVA-RIMAFAR 30MG 28 COMPRIMIDOS RECUBIERTOS PELICULA EFG,N06AB04,20,42,7.68,7.68
874271,CITALOPRAM SANDOZ 20MG 28 COMPRIMIDOS RECUBIERTOS PELICUL EFG,N06AB04,20,28,5.12,5.12
873893,CITALOPRAM SANDOZ 30MG 28 COMPRIMIDOS RECUBIERTOS PELICULA EFG,N06AB04,20,42,7.68,7.68
843094,CITALOPRAM KERN PHARMA 20MG 28 COMPRIMIDOS RECUB PELICUL EFG,N06AB04,20,28,5.12,5.12
834267,CITALOPRAM EDIGEN 10MG 28 COMPRIMIDOS RECUBIERTOS PELICULA,N06AB04,20,14,2.56,2.56
783472,CITALOPRAM ARISTO 20MG 14 COMPRIMIDOS RECUBIERTOS PELICULA EFG,N06AB04,20,14,2.56,2.56
786624,CITALOPRAM ARISTO 20MG 28 COMPRIMIDOS RECUBIERTOS PELICULA EFG,N06AB04,20,28,5.12,5.12
854844,CITALOPRAM KERN PHARMA 30MG 28 COMPRIMIDOS RECUB PELICUL EFG,N06AB04,20,42,7.68,7.68
833913,CITALOPRAM EDIGEN 20MG 28 COMPRIMIDOS RECUBIERTOS PELICULA EFG,N06AB04,20,28,5.12,5.12
650538,CITALOPRAM TEVA-RIMAFAR 20MG 28 COMPRIMIDOS RECUBIERT PELICULA EFG,N06AB04,20,28,5.12,5.12
651320,CITALOPRAM NORMON 20MG 14 COMPRIMIDOS RECUBIERTOS PELIC EFG,N06AB04,20,14,2.56,2.56
651321,CITALOPRAM NORMON 20MG 28 COMPRIMIDOS RECUBIERTOS PELIC EFG,N06AB04,20,28,5.12,5.12
651319,CITALOPRAM NORMON 30MG 28 COMPRIMIDOS RECUBIERTOS PELIC EFG,N06AB04,20,42,7.68,7.68
650166,CITALOPRAM FARMALIDER 10MG 28 COMPRIMIDOS RECUBIERTOS PELICULA,N06AB04,20,14,2.56,2.56
651024,SERTRALINA MABO 50MG 60 COMPRIMIDOS RECUBIERTOS PELICULA EFG,N06AB06,50,60,11.66,11.66
731038,SERTRALINA STADA 100MG 60 COMPRIMIDOS RECUBIERTOS PELICULA EFG,N06AB06,50,120,23.32,23.32
730516,SERTRALINA SANDOZ FARMACEUTICA 100MG 60 COMPRIMIDOS RECUB PELICULA EFG,N06AB06,50,120,23.32,23.32
755619,SERTRALINA PHARMA COMBIX 100MG 60 COMPRIMIDOS RECUBIERTOS PELICULA,N06AB06,50,120,23.32,23.32
755620,SERTRALINA PHARMA COMBIX 50MG 60 COMPRIMIDOS RECUBIERTOS PELICULA,N06AB06,50,60,11.66,11.66
765149,SERTRALINA TECNIGEN 100MG 60 COMPRIMIDOS RECUBIERTOS PELICULA EFG,N06AB06,50,120,23.32,23.32
765148,SERTRALINA TECNIGEN 50MG 60 COMPRIMIDOS RECUBIERTOS PELICULA EFG,N06AB06,50,60,11.66,11.66
734286,SERTRALINA TARBIS FARMA 50MG 30 COMPRIMIDOS RECUBIERTOS PELICULA EFG,N06AB06,50,30,5.84,5.84
734287,SERTRALINA TARBIS FARMA 50MG 60 COMPRIMIDOS RECUBIERTOS PELICULA EFG,N06AB06,50,60,11.66,11.66
758004,SERTRALINA SANDOZ FARMACEUTICA 50MG 60 COMPRIMIDOS RECUBIERTOS PELICUL,N06AB06,50,60,11.66,11.66
734281,SERTRALINA TARBIS FARMA 100MG 30 COMPRIMIDOS RECUBIERTOS PELICULA EFG,N06AB06,50,60,11.66,11.66
734282,SERTRALINA TARBIS FARMA 100MG 60 COMPRIMIDOS RECUBIERTOS PELICULA EFG,N06AB06,50,120,23.32,23.32
727613,SERTRALINA CINFA 150MG 30 COMPRIMIDOS RECUBIERTOS PELICULA,N06AB06,50,90,17.5,17.5
727614,SERTRALINA CINFA 200MG 30 COMPRIMIDOS RECUBIERTOS PELICULA,N06AB06,50,120,23.32,23.32
692226,ESCITALOPRAM TEVA 15MG 56 COMPRIMIDOS RECUBIERTOS PELICULA EFG,N06AB10,10,84,26.23,26.23
692126,ESCITALOPRAM TEVA 20MG 56 COMPRIMIDOS RECUBIERTOS PELICULA EFG,N06AB10,10,112,34.97,34.97
664910,ESCITALOPRAM KERN PHARMA 10MG 28 COMPRIMIDOS RECUB PELIC EFG,N06AB10,10,28,8.74,8.74
664913,ESCITALOPRAM KERN PHARMA 15MG 28 COMPRIMIDOS RECUBIERTOS PELICULA EFG,N06AB10,10,42,13.11,13.11
664911,ESCITALOPRAM KERN PHARMA 20MG 28 COMPRIMIDOS RECUB PELIC EFG,N06AB10,10,56,17.48,17.48
665683,ESCITALOPRAM QUALIGEN 10MG 28 COMPRIMIDOS RECUBIERTOS PELICULA EFG,N06AB10,10,28,8.74,8.74
665684,ESCITALOPRAM QUALIGEN 10MG 56 COMPRIMIDOS RECUBIERTOS PELICULA EFG,N06AB10,10,56,17.48,17.48
665685,ESCITALOPRAM QUALIGEN 15MG 28 COMPRIMIDOS RECUBIERTOS PELICULA EFG,N06AB10,10,42,13.11,13.11
665686,ESCITALOPRAM QUALIGEN 15MG 56 COMPRIMIDOS RECUBIERTOS PELICULA EFG,N06AB10,10,84,26.23,26.23
665688,ESCITALOPRAM QUALIGEN 20MG 28 COMPRIMIDOS RECUBIERTOS PELICULA EFG,N06AB10,10,56,17.48,17.48
665689,ESCITALOPRAM QUALIGEN 20MG 56 COMPRIMIDOS RECUBIERTOS PELICULA EFG,N06AB10,10,112,34.97,34.97
665701,ESCITALOPRAM APOTEX 10MG 28 COMPRIMIDOS RECUBIERTOS PELICULA EFG,N06AB10,10,28,8.74,8.74
665702,ESCITALOPRAM APOTEX 10MG 56 COMPRIMIDOS RECUBIERTOS PELICULA EFG,N06AB10,10,56,17.48,17.48
664855,ESCITALOPRAM AUROVITAS SPAIN 15MG 28 COMPRIMIDOS RECUB PELICULA EFG,N06AB10,10,42,13.11,13.11
664858,ESCITALOPRAM AUROVITAS SPAIN 20MG 28 COMPRIMIDOS RECUB PELICULA EFG,N06AB10,10,56,17.48,17.48
696458,ESCITALOPRAM MEIJI 15MG 56 COMPRIMIDOS BUCODISPERSABLES EFG,N06AB10,10,84,26.23,26.23
744076,ESCITALOPRAM TARBIS FARMA 10MG 56 COMPRIMIDOS RECUBIERTOS PELICULA EFG,N06AB10,10,56,17.48,17.48
744070,ESCITALOPRAM TARBIS FARMA 15MG 28 COMPRIMIDOS RECUBIERTOS PELICULA EFG,N06AB10,10,42,13.11,13.11
744071,ESCITALOPRAM TARBIS FARMA 15MG 56 COMPRIMIDOS RECUBIERTOS PELICULA EFG,N06AB10,10,84,26.23,26.23
744072,ESCITALOPRAM TARBIS FARMA 20MG 28 COMPRIMIDOS RECUBIERTOS PELICULA EFG,N06AB10,10,56,17.48,17.48
744073,ESCITALOPRAM TARBIS FARMA 20MG 56 COMPRIMIDOS RECUBIERTOS PELICULA EFG,N06AB10,10,112,34.97,34.97
744074,ESCITALOPRAM TARBIS FARMA 5MG 28 COMPRIMIDOS RECUBIERTOS PELICULA EFG,N06AB10,10,14,4.37,4.37
686841,ESCITALOPRAM VISO FARMACEUTICA 5MG 28 COMPR RECUB PELIC (AI/AI) EFG,N06AB10,10,14,4.37,4.37
706187,ESCITALOPRAM VIR 10MG 28 COMPRIMIDOS RECUBIERTOS PELICULA EFG,N06AB10,10,28,8.76,8.76
706188,ESCITALOPRAM VIR 10MG 56 COMPRIMIDOS RECUBIERTOS PELICULA EFG,N06AB10,10,56,17.53,17.53
706189,ESCITALOPRAM VIR 20MG 28 COMPRIMIDOS RECUBIERTOS PELICULA EFG,N06AB10,10,56,17.53,17.53
706190,ESCITALOPRAM VIR 20MG 56 COMPRIMIDOS RECUBIERTOS PELICULA EFG,N06AB10,10,112,35.05,35.05
686846,ESCITALOPRAM VISO FARMACEUTICA 10MG 28 COMPRIMIDOS REC PEL (AI/AI) EFG,N06AB10,10,28,8.74,8.74
711006,ESCITALOPRAM VISO FARMACEUTICA 10MG 56 COMPRIMIDOS RECUBIERT PELIC EFG,N06AB10,10,56,17.48,17.48
719132,SERTRALINA AUROVITAS 100MG 30 COMPRIMIDOS RECUBIERTOS PELICULA EFG,N06AB06,50,60,11.66,11.66
719133,SERTRALINA AUROVITAS 50MG 30 COMPRIMIDOS RECUBIERTOS PELICULA EFG,N06AB06,50,30,5.84,5.84
724206,SERTRALINA ALTER 100MG 60 COMPRIMIDOS RECUBIERTOS PELICULA EFG,N06AB06,50,120,23.32,23.32
724205,SERTRALINA ALTER 50MG 60 COMPRIMIDOS RECUBIERTOS PELICULA EFG,N06AB06,50,60,11.66,11.66
729736,SERTRALINA NORMON 100MG 60 COMPRIMIDOS RECUBIERTOS PELICULA EFG,N06AB06,50,120,23.32,23.32
729737,SERTRALINA NORMON 50MG 60 COMPRIMIDOS RECUBIERTOS PELICULA EFG,N06AB06,50,60,11.66,11.66
729940,SERTRALINA STADA 50MG 60 COMPRIMIDOS RECUBIERTOS PELICULA EFG,N06AB06,50,60,11.66,11.66
725944,SEMONIC 150MG 30 COMPRIMIDOS RECUBIERTOS PELICULA,N06AB06,50,90,17.5,17.5
725946,SEMONIC 200MG 30 COMPRIMIDOS RECUBIERTOS PELICULA,N06AB06,50,120,23.32,23.32
786723,SERTRALINA CINFA 50MG 60 COMPRIMIDOS RECUBIERTOS PELICULA EFG,N06AB06,50,60,11.66,11.66
788703,SERTRALINA CINFA 100MG 60 COMPRIMIDOS RECUBIERTOS PELICULA EFG,N06AB06,50,120,23.32,23.32
718691,SERTRALINA ACCORD 100MG 30 COMPRIMIDOS RECUBIERTOS PELICULA EFG,N06AB06,50,60,11.66,11.66
718690,SERTRALINA ACCORD 50MG 30 COMPRIMIDOS RECUBIERTOS PELICULA EFG,N06AB06,50,30,5.84,5.84
651028,SERTRALINA TEVA-RATIO 100MG 60 COMPRIMIDOS RECUBIERTOS PELICULA EFG,N06AB06,50,120,23.32,23.32
651029,SERTRALINA TEVA-RATIO 50MG 60 COMPRIMIDOS RECUBIERTOS PELICULA EFG,N06AB06,50,60,11.66,11.66
766669,"ZARELIS RETARD 37,5MG 30 COMPRIMIDOS LIBERACION PROLONGADA",N06AX16,100,11.25,4.79,4.79
909911,RENEURON 20MG 28 COMPRIMIDOS DISPERSABLES,N06AB03,20,28,2.5,2.5
663862,PAROXETINA RATIOPHARM 20MG 28 COMPRIMIDOS RECUB PELIC (BLISTER) EFG,N06AB05,20,28,6.09,6.09
670548,SERTRALINA BLUEFISH 100MG 30 COMPRIMIDOS RECUBIERT PELIC (PVC-AL) EFG,N06AB06,50,60,11.66,11.66
670536,SERTRALINA BLUEFISH 50MG 30 COMPRIMIDOS RECUBIERTOS PELIC (PVC-AL) EFG,N06AB06,50,30,5.84,5.84
723377,AGOMELATINA RATIOPHARM 25MG 28 COMPRIMIDOS RECUBIERTOS PELICULA EFG,N06AX22,25,28,30.66,30.66
908236,FLUOXETINA PENSA 20MG 28 CAPSULAS EFG,N06AB03,20,28,2.5,2.5
958389,FLUOXETINA DAVUR 20MG 14 CAPSULAS DURAS EFG,N06AB03,20,14,2.5,2.5
671013,FLUOXETINA APOTEX 20MG 28 CAPSULAS DURAS EFG,N06AB03,20,28,2.5,2.5
671018,FLUOXETINA APOTEX 20MG 60 CAPSULAS DURAS EFG,N06AB03,20,60,5.25,5.25
659084,FLUOXETINA PENSA 20MG 60 CAPSULAS DURAS EFG,N06AB03,20,60,5.25,5.25
999733,SERTRALINA ARISTO 50MG 30 COMPRIMIDOS RECUBIERTOS PELICULA EFG,N06AB06,50,30,5.84,5.84
701662,ESCITALOPRAM SANDOZ 10MG 28 COMPRIMIDOS BUCODISPERSABLES EFG,N06AB10,10,28,8.74,8.74
720618,ELICEA 15MG 28 COMPRIMIDOS RECUBIERTOS PELICULA EFG,N06AB10,10,42,13.11,13.11
720619,ELICEA 15MG 56 COMPRIMIDOS RECUBIERTOS PELICULA EFG,N06AB10,10,84,26.23,26.23
653309,MIRTAZAPINA RATIOPHARM 15MG 30 COMPRIMIDOS RECUBIERTOS PELICULA EFG,N06AX11,30,15,8.52,8.52
651412,MIRTAZAPINA TEVA 30MG 30 COMPRIMIDOS RECUBIERT PELICULA EFG,N06AX11,30,30,17.05,17.05
835579,MIRTAZAPINA RATIOPHARM 15MG 60 COMPRIMIDOS RECUBIERTOS PELICULA EFG,N06AX11,30,30,17.05,17.05
673165,VENLAFAXINA RETARD APOTEX 150MG 30 CAPSULAS DURAS LIBERAC PROLONG EFG,N06AX16,100,45,19.15,19.15
673166,VENLAFAXINA RETARD APOTEX 75MG 30 CAPSULAS DURAS LIBERAC PROLONG EFG,N06AX16,100,22.5,9.59,9.59
659808,VENLAFAXINA RETARD DAVUR 150MG 30 CAPSULAS LIBERACION PROLONGADA EFG,N06AX16,100,45,19.15,19.15
661053,VENLAFAXINA RETARD TEVA 150MG 30 CAPSULAS LIBERACION PROLONGADA EFG,N06AX16,100,45,19.15,19.15
715507,DULVAS 60MG 28 CAPSULAS DURAS GASTRORRESISTENTES EFG,N06AX21,60,28,26.73,26.73
901694,FLUOXETINA PHARMAVIC 20MG 60 CAPSULAS DURAS EFG,N06AB03,20,60,5.25,5.25
874552,FLUOXETINA ARISTO 20MG 60 CAPSULAS DURAS EFG,N06AB03,20,60,5.25,5.25
878538,FLUOXETINA PHARMAVIC 20MG 14 CAPSULAS DURAS EFG,N06AB03,20,14,2.5,2.5
884395,FLUOXETINA PHARMAVIC 20MG 28 CAPSULAS DURAS EFG,N06AB03,20,28,2.5,2.5
765016,FLUOXETINA STADA 20MG 28 CAPSULAS DURAS EFG,N06AB03,20,28,2.5,2.5
730721,FLUOXETINA STADA 20MG 56 CAPSULAS DURAS EFG,N06AB03,20,56,4.9,4.9
758115,FLUOXETINA ORTODROL 20MG 56 CAPSULAS DURAS EFG,N06AB03,20,56,4.9,4.9
679421,CITALOPRAM ALMUS 20MG 56 COMPRIMIDOS RECUBIERTOS PELICULA EFG,N06AB04,20,56,10.24,10.24
765891,CITALOPRAM ARISTO 30MG 56 COMPRIMIDOS RECUBIERTOS PELICULA EFG,N06AB04,20,84,15.36,15.36
663196,CITALOPRAM ALMUS 20MG 28 COMPRIMIDOS RECUBIERTOS PELICUL EFG,N06AB04,20,28,5.12,5.12
663197,CITALOPRAM ALMUS 30MG 28 COMPRIMIDOS RECUBIERTOS PELICUL EFG,N06AB04,20,42,7.68,7.68
662985,CITALOPRAM QUALIGEN 20MG 28 COMPRIMIDOS RECUBIERT PELICU EFG,N06AB04,20,28,5.12,5.12
662987,CITALOPRAM QUALIGEN 30MG 28 COMPRIMIDOS RECUBIERT PELICU EFG,N06AB04,20,42,7.68,7.68
658356,CITALOPRAM PENSA 30MG 28 COMPRIMIDOS RECUBIERTOS PELICUL EFG,N06AB04,20,42,7.68,7.68
830588,CITALOPRAM VIATRIS 20MG 14 COMPRIMIDOS RECUBIERTOS PELICULA EFG,N06AB04,20,14,0,0
764894,CITALOPRAM ARISTO 30MG 28 COMPRIMIDOS RECUBIERTOS PELICULA EFG,N06AB04,20,42,7.68,7.68
613935,CITALOPRAM TEVA-RATIOPHARM 20MG 500 COMPRIMIDOS RECUBIERTOS PELIC EFG,N06AB04,20,500,146.06,146.06
673515,PAROXETINA ARISTOGEN 20MG 28 COMPRIMIDOS RECUBIERTOS PELICULA EFG,N06AB05,20,28,6.09,6.09
673519,PAROXETINA ARISTOGEN 20MG 56 COMPRIMIDOS RECUBIERTOS PELICULA EFG,N06AB05,20,56,12.18,12.18
750000,PAROXETINA AUROBINDO PHARMA 20MG 28 COMPRIMIDOS RECUBIERTOS PELIC EFG,N06AB05,20,28,6.09,6.09
659062,PAROXETINA AUROBINDO PHARMA 20MG 56 COMPRIMIDOS RECUBIERTOS PELIC EFG,N06AB05,20,56,12.18,12.18
720614,ELICEA 10MG 28 COMPRIMIDOS RECUBIERTOS PELICULA EFG,N06AB10,10,28,8.74,8.74
721394,TRAZODONA STADA 100MG 30 COMPRIMIDOS (BLISTER OPA/AL/PVC/AL) EFG,N06AX05,300,10,0,0
721402,TRAZODONA STADA 100MG 30 COMPRIMIDOS (BLISTER PVC/PVDC/AL) EFG,N06AX05,300,10,3.17,3.17
721405,TRAZODONA STADA 100MG 60 COMPRIMIDOS (BLISTER PVC/PVDC/AL) EFG,N06AX05,300,20,6.32,6.32
606695,VENLAFAXINA RETARD FARMALIDER 75MG 500 CAPSUL LIB PRO PVC/ACLAR/AL EFG,N06AX16,100,375,103.31,103.31
606694,VENLAFAXINA RETARD FARMALIDER 75MG 500 CAPSUL LIB PROL PVC/PVDC/AL EFG,N06AX16,100,375,103.31,103.31
713430,VENLAFAXINA RETARD TEVA-RATIOPH 225MG 30 CAPSULAS DURAS LIB PROLON EFG,N06AX16,100,67.5,28.74,28.74
713427,VENLAFAXINA RETARD TEVA 225MG 30 CAPSULAS DURAS LIBERACION PROLONG EFG,N06AX16,100,67.5,28.74,28.74
606697,VENLAFAXINA RETARD FARMALIDER 150MG 500 CAPSUL LIB PROL PVC/ACL/AL EFG,N06AX16,100,750,206.47,206.47
606696,VENLAFAXINA RETARD FARMALIDER 150MG 500 CAPSUL LIB PRO PVC/PVDC/AL EFG,N06AX16,100,750,206.47,206.47
693268,VENLAFAXINA RETARD KERN PHARMA 150MG 30 CAPSULAS LIBERAC PROLONGAD EFG,N06AX16,100,45,0,0
693271,VENLAFAXINA RETARD KERN PHARMA 75MG 30 CAPSULAS LIBERAC PROLONGADA EFG,N06AX16,100,22.5,0,0
660988,VENLAFAXINA RETARD PHARMAKERN 150MG 30 CAPSULAS LIBERAC PROLONGADA EFG,N06AX16,100,45,19.15,19.15
660989,VENLAFAXINA RETARD PHARMAKERN 75MG 30 CAPSULAS LIBERAC PROLONGADA EFG,N06AX16,100,22.5,9.59,9.59
719780,DULOXETINA TILLOMED 30MG 28 CAPSULAS DURAS GASTRORRESISTENTES EFG,N06AX21,60,14,13.36,13.36
719784,DULOXETINA TILLOMED 60MG 28 CAPSULAS DURAS GASTRORRESISTENTES EFG,N06AX21,60,28,26.73,26.73
705620,DULOXETINA NORMON 60MG 28 CAPSULAS GASTRORRESIST (AL/AL-POLIA-PVC) EFG,N06AX21,60,28,26.73,26.73
724139,DULOXETINA NORMON 60MG 56 CAPSULAS GASTRORRESIS (AL/AL-POLIAM-PVC) EFG,N06AX21,60,56,53.45,53.45
727366,DULOXETINA TEVAGEN 30MG 28 CAPSULAS DURAS GASTRORRESISTENTES EFG,N06AX21,60,14,13.36,13.36
728509,DULOXETINA KERN PHARMA 30MG 28 CAPSULAS DURAS GASTRORRESISTENTES EFG,N06AX21,60,14,13.36,13.36
728298,DULOXETINA KERN PHARMA 60MG 28 CAPSULAS DURAS GASTRORRESISTENTES EFG,N06AX21,60,28,26.73,26.73
728299,DULOXETINA KERN PHARMA 60MG 56 CAPSULAS DURAS GASTRORRESISTENTES EFG,N06AX21,60,56,53.45,53.45
729570,DULOXETINA SANDOZ 60MG 56 CAPSULAS DURAS GASTRORRESISTENTES EFG,N06AX21,60,56,53.45,53.45
730390,DULOTEX 120MG 28 CAPSULAS DURAS GASTRORRESISTENTES (PVC/PE/PVDC/AL),N06AX21,60,56,53.45,53.45
730394,DULOTEX 90MG 28 CAPSULAS DURAS GASTRORRESISTENTES (PVC/PE/PVDC/AL),N06AX21,60,42,40.09,40.09
709689,DULOXETINA MABO FARMA 30MG 28 CAPSULAS DURAS GASTRORRESISTENTES EFG,N06AX21,60,14,13.36,13.36
709715,DULOXETINA MABO FARMA 60MG 28 CAPSULAS DURAS GASTRORRESISTENTES EFG,N06AX21,60,28,26.73,26.73
758002,DULOXETINA TECNIGEN 60MG 56 CAPSULAS DURAS GASTRORRESISTENTES EFG,N06AX21,60,56,53.45,53.45
705619,DULOXETINA NORMON 30MG 28 CAPSULAS DURAS GASTRORRESIST (PVDC/PE) EFG,N06AX21,60,14,13.36,13.36
705621,DULOXETINA NORMON 60MG 28 CAPSULAS DURAS GASTRORRESIST (PVDC/PE) EFG,N06AX21,60,28,26.73,26.73
714566,DULOXETINA ARISTO 60MG 28 CAPSULAS DURAS GASTRORRES (PVC/PE/PCTFE) EFG,N06AX21,60,28,26.73,26.73
712797,UXAGAM 60MG 28 CAPSULAS DURAS GASTRORRESISTENTES (BLISTER AL),N06AX21,60,28,26.73,26.73
709167,DULOXETINA RODIO 30MG 28 CAPSULAS DURAS GASTRORRESISTENTES EFG,N06AX21,60,14,13.36,13.36
709166,DULOXETINA HETERO 30MG 7 CAPSULAS DURAS GASTRORRESISTENTES EFG,N06AX21,60,3.5,3.34,3.34
709158,DULOXETINA RODIO 60MG 28 CAPSULAS DURAS GASTRORRESISTENTES EFG,N06AX21,60,28,26.73,26.73
712776,UXAGAM 30MG 28 CAPSULAS DURAS GASTRORRESISTENTES (BLISTER AL),N06AX21,60,14,13.36,13.36
723928,DULOTEX 60MG 56 CAPSULAS DURAS GASTRORRESISTENTES EFG,N06AX21,60,56,53.45,53.45
724213,DULOTEX 60MG 56 COMPRIMIDOS GASTRORRESISTENTES,N06AX21,60,56,53.45,53.45
724140,DULOXETINA NORMON 60MG 56 CAPSULAS DURAS GASTRORRESISTEN (PVDC/PE) EFG,N06AX21,60,56,53.45,53.45
706157,DULOXETINA KERN PHARMA 60MG 56 CAPSULAS DURAS GASTRORRESISTENTES EFG,N06AX21,60,56,53.45,53.45
706553,DULOXETINA PENSA PHARMA 60MG 56 CAPSULAS GASTRORRES (PVC/PVDC-AL) EFG,N06AX21,60,56,53.45,53.45
720074,DULOXETINA RATIOPHARM 60MG 56 CAPSULAS GASTRORR (PVC/ACLAR/PVC/AL) EFG,N06AX21,60,56,53.45,53.45
720169,DULOXETINA TEVA 60MG 56 CAPSULAS GASTRORRESIST (PVC/ACLAR/PVC/AL) EFG,N06AX21,60,56,53.45,53.45
720787,CYMBALTA 60MG 28 CAPSULAS DURAS GASTRORRESISTENTES,N06AX21,60,28,26.73,26.73
723929,DULOXETINA QUALIGEN 60MG 56 CAPSULAS DURAS GASTRORRESISTENTES EFG,N06AX21,60,56,53.45,53.45
708553,DULOXETINA GENESIS 30MG 28 CAPSULAS DURAS GASTRORRES (PVC/PE/PCTFE/AL),N06AX21,60,14,13.36,13.36
707590,DULOXETINA STADA 60MG 56 CAPSULAS DURAS GASTRORRESISTENTES EFG,N06AX21,60,56,53.45,53.45
719689,DULOXETINA ALMUS 30MG 28 CAPSULAS DURAS GASTRORRESISTENTES EFG,N06AX21,60,14,13.36,13.36
719691,DULOXETINA ALMUS 60MG 28 CAPSULAS DURAS GASTRORRESISTENTES EFG,N06AX21,60,28,26.73,26.73
727368,DULOXETINA TEVAGEN 60MG 56 CAPSULAS DURAS GASTRORRESISTENTES EFG,N06AX21,60,56,53.45,53.45
731857,DULOXETINA CINFAMED 30MG 28 CAPSULAS DURAS GASTRORRESISTENTES EFG,N06AX21,60,14,13.36,13.36
731856,DULOXETINA CINFAMED 30MG 7 CAPSULAS DURAS GASTRORRESISTENTES EFG,N06AX21,60,3.5,3.34,3.34
731859,DULOXETINA CINFAMED 60MG 28 CAPSULAS DURAS GASTRORRESISTENTES EFG,N06AX21,60,28,26.73,26.73
731860,DULOXETINA CINFAMED 60MG 56 CAPSULAS DURAS GASTRORRESISTENTES EFG,N06AX21,60,56,53.45,53.45
730351,DULOXETINA ALTER 60MG 56 CAPSULAS DURAS GASTRORRESISTENTES EFG,N06AX21,60,56,53.45,53.45
762327,DULOXETINA ARISTO 60MG 56 CAPSULAS DURAS GASTRORRESISTENTES EFG,N06AX21,60,56,53.45,53.45
723940,DULOXETINA MABO FARMA 60MG 56 CAPSULAS DURAS GASTRORRESISTENTES EFG,N06AX21,60,56,53.45,53.45
732441,CYMBALTA 30MG 28 CAPSULAS DURAS GASTRORRESISTENTES,N06AX21,60,14,13.36,13.36
732353,DULOXETINA TARBIS FARMA 30MG 28 CAPSULAS DURAS GASTRORRESISTENTES EFG,N06AX21,60,14,13.36,13.36
732354,DULOXETINA TARBIS FARMA 30MG 7 CAPSULAS DURAS GASTRORRESISTENTES EFG,N06AX21,60,3.5,3.34,3.34
732355,DULOXETINA TARBIS FARMA 60MG 28 CAPSULAS DURAS GASTRORRESISTENTES EFG,N06AX21,60,28,26.73,26.73
732356,DULOXETINA TARBIS FARMA 60MG 56 CAPSULAS DURAS GASTRORRESISTENTES EFG,N06AX21,60,56,53.45,53.45
758094,DULOXETINA CINFAMED 120MG 28 CAPSULAS DURAS GASTRORRESISTENTES,N06AX21,60,56,53.45,53.45
758093,DULOXETINA CINFAMED 90MG 28 CAPSULAS DURAS GASTRORRESISTENTES,N06AX21,60,42,40.09,40.09
758096,XERISTAR 120MG 28 CAPSULAS DURAS GASTRORRESISTENTES,N06AX21,60,56,53.45,53.45
758095,XERISTAR 90MG 28 CAPSULAS DURAS GASTRORRESISTENTES,N06AX21,60,42,40.09,40.09
758055,OXITRIL 30MG 28 COMPRIMIDOS GASTRORRESISTENTES,N06AX21,60,14,13.36,13.36
758057,OXITRIL 60MG 56 COMPRIMIDOS GASTRORRESISTENTES,N06AX21,60,56,53.45,53.45
758146,DULOXETINA NORMON 120MG 28 CAPSULAS DURAS GASTRORRESISTENTES,N06AX21,60,56,53.45,53.45
732111,CYMBALTA 60MG 28 CAPSULAS DURAS GASTRORRESISTENTES,N06AX21,60,28,26.73,26.73
705283,DULOXETINA VIATRIS PHARMACEUTICALS 60MG 56 CAPSULAS DURAS GASTRORRESIS,N06AX21,60,56,53.45,53.45
762414,OXITRIL 120MG 28 CAPSULAS DURAS GASTRORRESISTENTES,N06AX21,60,56,53.45,53.45
762415,OXITRIL 90MG 28 CAPSULAS DURAS GASTRORRESISTENTES,N06AX21,60,42,40.09,40.09
